0.831250	video	SENT
0.831694	http	SENT
0.832944	http	SENT
0.834194	http	SENT
0.835444	http	SENT
0.836694	http	SENT
0.843750	video	SENT
0.844194	http	SENT
0.845444	http	SENT
0.846694	http	SENT
0.847944	http	SENT
0.849194	http	SENT
0.856250	video	SENT
0.856694	http	SENT
0.857944	http	SENT
0.859194	http	SENT
0.860444	http	SENT
0.861694	http	SENT
0.868750	video	SENT
0.869194	http	SENT
0.870444	http	SENT
0.871694	http	SENT
0.872944	http	SENT
0.874194	http	SENT
0.875000	video	DROP
0.875444	http	SENT
0.876694	http	SENT
0.877944	http	SENT
0.879194	http	SENT
0.880444	http	SENT
0.881694	http	SENT
0.882944	http	SENT
0.884194	http	SENT
0.885444	http	SENT
0.886694	http	SENT
0.893750	video	SENT
0.894194	http	SENT
0.895444	http	SENT
0.896694	http	SENT
0.897944	http	SENT
0.899194	http	SENT
0.906250	video	SENT
0.906694	http	SENT
0.907944	http	SENT
0.909194	http	SENT
0.910444	http	SENT
0.911694	http	SENT
0.918750	video	SENT
0.919194	http	SENT
0.920444	http	SENT
0.921694	http	SENT
0.922944	http	SENT
0.924194	http	SENT
0.931250	video	SENT
0.931694	http	SENT
0.932944	http	SENT
0.934194	http	SENT
0.935444	http	SENT
0.936694	http	SENT
0.943750	video	SENT
0.944194	http	SENT
0.945444	http	SENT
0.946694	http	SENT
0.947944	http	SENT
0.949194	http	SENT
0.956250	video	SENT
0.956694	http	SENT
0.957944	http	SENT
0.959194	http	SENT
0.960444	http	SENT
0.961694	http	SENT
0.968750	video	SENT
0.969194	http	SENT
0.970444	http	SENT
0.971694	http	SENT
0.972944	http	SENT
0.974194	http	SENT
0.981250	video	SENT
0.981694	http	SENT
0.982944	http	SENT
0.984194	http	SENT
0.985444	http	SENT
0.986694	http	SENT
0.993750	video	SENT
0.994194	http	SENT
0.995444	http	SENT
0.996694	http	SENT
0.997944	http	SENT
0.999194	http	SENT
1.000000	video	DROP
1.000444	http	SENT
1.001694	http	SENT
1.002944	http	SENT
1.004194	http	SENT
1.005444	http	SENT
1.006694	http	SENT
1.007944	http	SENT
1.009194	http	SENT
1.010444	http	SENT
1.011694	http	SENT
1.018750	video	SENT
1.019194	http	SENT
1.020444	http	SENT
1.021694	http	SENT
1.022944	http	SENT
1.024194	http	SENT
1.031250	video	SENT
1.031694	http	SENT
1.032944	http	SENT
1.034194	http	SENT
1.035444	http	SENT
1.036694	http	SENT
1.043750	video	SENT
1.044194	http	SENT
1.045444	http	SENT
1.046694	http	SENT
1.047944	http	SENT
1.049194	http	SENT
1.056250	video	SENT
1.056694	http	SENT
1.057944	http	SENT
1.059194	http	SENT
1.060444	http	SENT
1.061694	http	SENT
1.068750	video	SENT
1.069194	http	SENT
1.070444	http	SENT
1.071694	http	SENT
1.072944	http	SENT
1.074194	http	SENT
1.081250	video	SENT
1.081694	http	SENT
1.082944	http	SENT
1.084194	http	SENT
1.085444	http	SENT
1.086694	http	SENT
1.093750	video	SENT
1.094194	http	SENT
1.095444	http	SENT
1.096694	http	SENT
1.097944	http	SENT
1.099194	http	SENT
1.106250	video	SENT
1.106694	http	SENT
1.107944	http	SENT
1.109194	http	SENT
1.110444	http	SENT
1.111694	http	SENT
1.118750	video	SENT
1.119194	http	SENT
1.120444	http	SENT
1.121694	http	SENT
1.122944	http	SENT
1.124194	http	SENT
1.125000	video	DROP
1.125444	http	SENT
1.126694	http	SENT
1.127944	http	SENT
1.129194	http	SENT
1.130444	http	SENT
1.131694	http	SENT
1.132944	http	SENT
1.134194	http	SENT
1.135444	http	SENT
1.136694	http	SENT
1.143750	video	SENT
1.144194	http	SENT
1.145444	http	SENT
1.146694	http	SENT
1.147944	http	SENT
1.149194	http	SENT
1.156250	video	SENT
1.156694	http	SENT
1.157944	http	SENT
1.159194	http	SENT
1.160444	http	SENT
1.161694	http	SENT
1.168750	video	SENT
1.169194	http	SENT
1.170444	http	SENT
1.171694	http	SENT
1.172944	http	SENT
1.174194	http	SENT
1.181250	video	SENT
1.181694	http	SENT
1.182944	http	SENT
1.184194	http	SENT
1.185444	http	SENT
1.186694	http	SENT
1.193750	video	SENT
1.194194	http	SENT
1.195444	http	SENT
1.196694	http	SENT
1.197944	http	SENT
1.199194	http	SENT
1.206250	video	SENT
1.206694	http	SENT
1.207944	http	SENT
1.209194	http	SENT
1.210444	http	SENT
1.211694	http	SENT
1.218750	video	SENT
1.219194	http	SENT
1.220444	http	SENT
1.221694	http	SENT
1.222944	http	SENT
1.224194	http	SENT
1.231250	video	SENT
1.231694	http	SENT
1.232944	http	SENT
1.234194	http	SENT
1.235444	http	SENT
1.236694	http	SENT
1.243750	video	SENT
1.244194	http	SENT
1.245444	http	SENT
1.246694	http	SENT
1.247944	http	SENT
1.249194	http	SENT
1.250000	video	DROP
1.250444	http	SENT
1.251694	http	SENT
1.252944	http	SENT
1.254194	http	SENT
1.255444	http	SENT
1.256694	http	SENT
1.257944	http	SENT
1.259194	http	SENT
1.260444	http	SENT
1.261694	http	SENT
1.268750	video	SENT
1.269194	http	SENT
1.270444	http	SENT
1.271694	http	SENT
1.272944	http	SENT
1.274194	http	SENT
1.281250	video	SENT
1.281694	http	SENT
1.282944	http	SENT
1.284194	http	SENT
1.285444	http	SENT
1.286694	http	SENT
1.293750	video	SENT
1.294194	http	SENT
1.295444	http	SENT
1.296694	http	SENT
1.297944	http	SENT
1.299194	http	SENT
1.306250	video	SENT
1.306694	http	SENT
1.307944	http	SENT
1.309194	http	SENT
1.310444	http	SENT
1.311694	http	SENT
1.318750	video	SENT
1.319194	http	SENT
1.320444	http	SENT
1.321694	http	SENT
1.322944	http	SENT
1.324194	http	SENT
1.331250	video	SENT
1.331694	http	SENT
1.332944	http	SENT
1.334194	http	SENT
1.335444	http	SENT
1.336694	http	SENT
1.343750	video	SENT
1.344194	http	SENT
1.345444	http	SENT
1.346694	http	SENT
1.347944	http	SENT
1.349194	http	SENT
1.356250	video	SENT
1.356694	http	SENT
1.357944	http	SENT
1.359194	http	SENT
1.360444	http	SENT
1.361694	http	SENT
1.368750	video	SENT
1.369194	http	SENT
1.370444	http	SENT
1.371694	http	SENT
1.372944	http	SENT
1.374194	http	SENT
1.375000	video	DROP
1.375444	http	SENT
1.376694	http	SENT
1.377944	http	SENT
1.379194	http	SENT
1.380444	http	SENT
1.381694	http	SENT
1.382944	http	SENT
1.384194	http	SENT
1.385444	http	SENT
1.386694	http	SENT
1.393750	video	SENT
1.394194	http	SENT
1.395444	http	SENT
1.396694	http	SENT
1.397944	http	SENT
1.399194	http	SENT
1.406250	video	SENT
1.406694	http	SENT
1.407944	http	SENT
1.409194	http	SENT
1.410444	http	SENT
1.411694	http	SENT
1.418750	video	SENT
1.419194	http	SENT
1.420444	http	SENT
1.421694	http	SENT
1.422944	http	SENT
1.424194	http	SENT
1.431250	video	SENT
1.431694	http	SENT
1.432944	http	SENT
1.434194	http	SENT
1.435444	http	SENT
1.436694	http	SENT
1.443750	video	SENT
1.444194	http	SENT
1.445444	http	SENT
1.446694	http	SENT
1.447944	http	SENT
1.449194	http	SENT
1.456250	video	SENT
1.456694	http	SENT
1.457944	http	SENT
1.459194	http	SENT
1.460444	http	SENT
1.461694	http	SENT
1.468750	video	SENT
1.469194	http	SENT
1.470444	http	SENT
1.471694	http	SENT
1.472944	http	SENT
1.474194	http	SENT
1.481250	video	SENT
1.481694	http	SENT
1.482944	http	SENT
1.484194	http	SENT
1.485444	http	SENT
1.486694	http	SENT
1.493750	video	SENT
1.494194	http	SENT
1.495444	http	SENT
1.496694	http	SENT
1.497944	http	SENT
1.499194	http	SENT
1.500000	video	DROP
1.500444	http	SENT
1.501694	http	SENT
1.502944	http	SENT
1.504194	http	SENT
1.505444	http	SENT
1.506694	http	SENT
1.507944	http	SENT
1.509194	http	SENT
1.510444	http	SENT
1.511694	http	SENT
1.518750	video	SENT
1.519194	http	SENT
1.520444	http	SENT
1.521694	http	SENT
1.522944	http	SENT
1.524194	http	SENT
1.531250	video	SENT
1.531694	http	SENT
1.532944	http	SENT
1.534194	http	SENT
1.535444	http	SENT
1.536694	http	SENT
1.543750	video	SENT
1.544194	http	SENT
1.545444	http	SENT
1.546694	http	SENT
1.547944	http	SENT
1.549194	http	SENT
1.556250	video	SENT
1.556694	http	SENT
1.557944	http	SENT
1.559194	http	SENT
1.560444	http	SENT
1.561694	http	SENT
1.568750	video	SENT
1.569194	http	SENT
1.570444	http	SENT
1.571694	http	SENT
1.572944	http	SENT
1.574194	http	SENT
1.581250	video	SENT
1.581694	http	SENT
1.582944	http	SENT
1.584194	http	SENT
1.585444	http	SENT
1.586694	http	SENT
1.593750	video	SENT
1.594194	http	SENT
1.595444	http	SENT
1.596694	http	SENT
1.597944	http	SENT
1.599194	http	SENT
1.606250	video	SENT
1.606694	http	SENT
1.607944	http	SENT
1.609194	http	SENT
1.610444	http	SENT
1.611694	http	SENT
1.618750	video	SENT
1.619194	http	SENT
1.620444	http	SENT
1.621694	http	SENT
1.622944	http	SENT
1.624194	http	SENT
1.625000	video	DROP
1.625444	http	SENT
1.626694	http	SENT
1.627944	http	SENT
1.629194	http	SENT
1.630444	http	SENT
1.631694	http	SENT
1.632944	http	SENT
1.634194	http	SENT
1.635444	http	SENT
1.636694	http	SENT
1.643750	video	SENT
1.644194	http	SENT
1.645444	http	SENT
1.646694	http	SENT
1.647944	http	SENT
1.649194	http	SENT
1.656250	video	SENT
1.656694	http	SENT
1.657944	http	SENT
1.659194	http	SENT
1.660444	http	SENT
1.661694	http	SENT
1.668750	video	SENT
1.669194	http	SENT
1.670444	http	SENT
1.671694	http	SENT
1.672944	http	SENT
1.674194	http	SENT
1.681250	video	SENT
1.681694	http	SENT
1.682944	http	SENT
1.684194	http	SENT
1.685444	http	SENT
1.686694	http	SENT
1.693750	video	SENT
1.694194	http	SENT
1.695444	http	SENT
1.696694	http	SENT
1.697944	http	SENT
1.699194	http	SENT
1.706250	video	SENT
1.706694	http	SENT
1.707944	http	SENT
1.709194	http	SENT
1.710444	http	SENT
1.711694	http	SENT
1.718750	video	SENT
1.719194	http	SENT
1.720444	http	SENT
1.721694	http	SENT
1.722944	http	SENT
1.724194	http	SENT
1.731250	video	SENT
1.731694	http	SENT
1.732944	http	SENT
1.734194	http	SENT
1.735444	http	SENT
1.736694	http	SENT
1.743750	video	SENT
1.744194	http	SENT
1.745444	http	SENT
1.746694	http	SENT
1.747944	http	SENT
1.749194	http	SENT
1.750000	video	DROP
1.750444	http	SENT
1.751694	http	SENT
1.752944	http	SENT
1.754194	http	SENT
1.755444	http	SENT
1.756694	http	SENT
1.757944	http	SENT
1.759194	http	SENT
1.760444	http	SENT
1.761694	http	SENT
1.768750	video	SENT
1.769194	http	SENT
1.770444	http	SENT
1.771694	http	SENT
1.772944	http	SENT
1.774194	http	SENT
1.781250	video	SENT
1.781694	http	SENT
1.782944	http	SENT
1.784194	http	SENT
1.785444	http	SENT
1.786694	http	SENT
1.793750	video	SENT
1.794194	http	SENT
1.795444	http	SENT
1.796694	http	SENT
1.797944	http	SENT
1.799194	http	SENT
1.806250	video	SENT
1.806694	http	SENT
1.807944	http	SENT
1.809194	http	SENT
1.810444	http	SENT
1.811694	http	SENT
1.818750	video	SENT
1.819194	http	SENT
1.820444	http	SENT
1.821694	http	SENT
1.822944	http	SENT
1.824194	http	SENT
1.831250	video	SENT
1.831694	http	SENT
1.832944	http	SENT
1.834194	http	SENT
1.835444	http	SENT
1.836694	http	SENT
1.843750	video	SENT
1.844194	http	SENT
1.845444	http	SENT
1.846694	http	SENT
1.847944	http	SENT
1.849194	http	SENT
1.856250	video	SENT
1.856694	http	SENT
1.857944	http	SENT
1.859194	http	SENT
1.860444	http	SENT
1.861694	http	SENT
1.868750	video	SENT
1.869194	http	SENT
1.870444	http	SENT
1.871694	http	SENT
1.872944	http	SENT
1.874194	http	SENT
1.875000	video	DROP
1.875444	http	SENT
1.876694	http	SENT
1.877944	http	SENT
1.879194	http	SENT
1.880444	http	SENT
1.881694	http	SENT
1.882944	http	SENT
1.884194	http	SENT
1.885444	http	SENT
1.886694	http	SENT
1.893750	video	SENT
1.894194	http	SENT
1.895444	http	SENT
1.896694	http	SENT
1.897944	http	SENT
1.899194	http	SENT
1.906250	video	SENT
1.906694	http	SENT
1.907944	http	SENT
1.909194	http	SENT
1.910444	http	SENT
1.911694	http	SENT
1.918750	video	SENT
1.919194	http	SENT
1.920444	http	SENT
1.921694	http	SENT
1.922944	http	SENT
1.924194	http	SENT
1.931250	video	SENT
1.931694	http	SENT
1.932944	http	SENT
1.934194	http	SENT
1.935444	http	SENT
1.936694	http	SENT
1.943750	video	SENT
1.944194	http	SENT
1.945444	http	SENT
1.946694	http	SENT
1.947944	http	SENT
1.949194	http	SENT
1.956250	video	SENT
1.956694	http	SENT
1.957944	http	SENT
1.959194	http	SENT
1.960444	http	SENT
1.961694	http	SENT
1.968750	video	SENT
1.969194	http	SENT
1.970444	http	SENT
1.971694	http	SENT
1.972944	http	SENT
1.974194	http	SENT
1.981250	video	SENT
1.981694	http	SENT
1.982944	http	SENT
1.984194	http	SENT
1.985444	http	SENT
1.986694	http	SENT
1.993750	video	SENT
1.994194	http	SENT
1.995444	http	SENT
1.996694	http	SENT
1.997944	http	SENT
1.999194	http	SENT
2.000000	video	DROP
2.000444	http	SENT
2.001694	http	SENT
2.002944	http	SENT
2.004194	http	SENT
2.005444	http	SENT
2.006694	http	SENT
2.007944	http	SENT
2.009194	http	SENT
2.010444	http	SENT
2.011694	http	SENT
2.018750	video	SENT
2.019194	http	SENT
2.020444	http	SENT
2.021694	http	SENT
2.022944	http	SENT
2.024194	http	SENT
2.031250	video	SENT
2.031694	http	SENT
2.032944	http	SENT
2.034194	http	SENT
2.035444	http	SENT
2.036694	http	SENT
2.043750	video	SENT
2.044194	http	SENT
2.045444	http	SENT
2.046694	http	SENT
2.047944	http	SENT
2.049194	http	SENT
2.056250	video	SENT
2.056694	http	SENT
2.057944	http	SENT
2.059194	http	SENT
2.060444	http	SENT
2.061694	http	SENT
2.068750	video	SENT
2.069194	http	SENT
2.070444	http	SENT
2.071694	http	SENT
2.072944	http	SENT
2.074194	http	SENT
2.081250	video	SENT
2.081694	http	SENT
2.082944	http	SENT
2.084194	http	SENT
2.085444	http	SENT
2.086694	http	SENT
2.093750	video	SENT
2.094194	http	SENT
2.095444	http	SENT
2.096694	http	SENT
2.097944	http	SENT
2.099194	http	SENT
2.106250	video	SENT
2.106694	http	SENT
2.107944	http	SENT
2.109194	http	SENT
2.110444	http	SENT
2.111694	http	SENT
2.118750	video	SENT
2.119194	http	SENT
2.120444	http	SENT
2.121694	http	SENT
2.122944	http	SENT
2.124194	http	SENT
2.125000	video	DROP
2.125444	http	SENT
2.126694	http	SENT
2.127944	http	SENT
2.129194	http	SENT
2.130444	http	SENT
2.131694	http	SENT
2.132944	http	SENT
2.134194	http	SENT
2.135444	http	SENT
2.136694	http	SENT
2.143750	video	SENT
2.144194	http	SENT
2.145444	http	SENT
2.146694	http	SENT
2.147944	http	SENT
2.149194	http	SENT
2.156250	video	SENT
2.156694	http	SENT
2.157944	http	SENT
2.159194	http	SENT
2.160444	http	SENT
2.161694	http	SENT
2.168750	video	SENT
2.169194	http	SENT
2.170444	http	SENT
2.171694	http	SENT
2.172944	http	SENT
2.174194	http	SENT
2.181250	video	SENT
2.181694	http	SENT
2.182944	http	SENT
2.184194	http	SENT
2.185444	http	SENT
2.186694	http	SENT
2.193750	video	SENT
2.194194	http	SENT
2.195444	http	SENT
2.196694	http	SENT
2.197944	http	SENT
2.199194	http	SENT
2.206250	video	SENT
2.206694	http	SENT
2.207944	http	SENT
2.209194	http	SENT
2.210444	http	SENT
2.211694	http	SENT
2.218750	video	SENT
2.219194	http	SENT
2.220444	http	SENT
2.221694	http	SENT
2.222944	http	SENT
2.224194	http	SENT
2.231250	video	SENT
2.231694	http	SENT
2.232944	http	SENT
2.234194	http	SENT
2.235444	http	SENT
2.236694	http	SENT
2.243750	video	SENT
2.244194	http	SENT
2.245444	http	SENT
2.246694	http	SENT
2.247944	http	SENT
2.249194	http	SENT
2.250000	video	DROP
2.250444	http	SENT
2.251694	http	SENT
2.252944	http	SENT
2.254194	http	SENT
2.255444	http	SENT
2.256694	http	SENT
2.257944	http	SENT
2.259194	http	SENT
2.260444	http	SENT
2.261694	http	SENT
2.268750	video	SENT
2.269194	http	SENT
2.270444	http	SENT
2.271694	http	SENT
2.272944	http	SENT
2.274194	http	SENT
2.281250	video	SENT
2.281694	http	SENT
2.282944	http	SENT
2.284194	http	SENT
2.285444	http	SENT
2.286694	http	SENT
2.293750	video	SENT
2.294194	http	SENT
2.295444	http	SENT
2.296694	http	SENT
2.297944	http	SENT
2.299194	http	SENT
2.306250	video	SENT
2.306694	http	SENT
2.307944	http	SENT
2.309194	http	SENT
2.310444	http	SENT
2.311694	http	SENT
2.318750	video	SENT
2.319194	http	SENT
2.320444	http	SENT
2.321694	http	SENT
2.322944	http	SENT
2.324194	http	SENT
2.331250	video	SENT
2.331694	http	SENT
2.332944	http	SENT
2.334194	http	SENT
2.335444	http	SENT
2.336694	http	SENT
2.343750	video	SENT
2.344194	http	SENT
2.345444	http	SENT
2.346694	http	SENT
2.347944	http	SENT
2.349194	http	SENT
2.356250	video	SENT
2.356694	http	SENT
2.357944	http	SENT
2.359194	http	SENT
2.360444	http	SENT
2.361694	http	SENT
2.368750	video	SENT
2.369194	http	SENT
2.370444	http	SENT
2.371694	http	SENT
2.372944	http	SENT
2.374194	http	SENT
2.375000	video	DROP
2.375444	http	SENT
2.376694	http	SENT
2.377944	http	SENT
2.379194	http	SENT
2.380444	http	SENT
2.381694	http	SENT
2.382944	http	SENT
2.384194	http	SENT
2.385444	http	SENT
2.386694	http	SENT
2.393750	video	SENT
2.394194	http	SENT
2.395444	http	SENT
2.396694	http	SENT
2.397944	http	SENT
2.399194	http	SENT
2.406250	video	SENT
2.406694	http	SENT
2.407944	http	SENT
2.409194	http	SENT
2.410444	http	SENT
2.411694	http	SENT
2.418750	video	SENT
2.419194	http	SENT
2.420444	http	SENT
2.421694	http	SENT
2.422944	http	SENT
2.424194	http	SENT
2.431250	video	SENT
2.431694	http	SENT
2.432944	http	SENT
2.434194	http	SENT
2.435444	http	SENT
2.436694	http	SENT
2.443750	video	SENT
2.444194	http	SENT
2.445444	http	SENT
2.446694	http	SENT
2.447944	http	SENT
2.449194	http	SENT
2.456250	video	SENT
