time		type	action
0.001250	http	SENT
0.002500	http	SENT
0.003750	http	SENT
0.005000	http	SENT
0.006250	http	SENT
0.007500	http	SENT
0.008750	http	SENT
0.010000	http	SENT
0.011250	http	SENT
0.012500	http	SENT
0.013750	http	SENT
0.015000	http	SENT
0.016250	http	SENT
0.017500	http	SENT
0.018750	http	SENT
0.020000	http	SENT
0.021250	http	SENT
0.022500	http	SENT
0.023750	http	SENT
0.025000	http	SENT
0.026250	http	SENT
0.027500	http	SENT
0.028750	http	SENT
0.030000	http	SENT
0.031250	http	SENT
0.032500	http	SENT
0.033750	http	SENT
0.035000	http	SENT
0.036250	http	SENT
0.037500	http	SENT
0.038750	http	SENT
0.040000	http	SENT
0.041250	http	SENT
0.042500	http	SENT
0.043750	http	SENT
0.045000	http	SENT
0.046250	http	SENT
0.047500	http	SENT
0.048750	http	SENT
0.050000	http	SENT
0.051250	http	SENT
0.052500	http	SENT
0.053750	http	SENT
0.055000	http	SENT
0.056250	http	SENT
0.057500	http	SENT
0.058750	http	SENT
0.060000	http	SENT
0.061250	http	SENT
0.062500	http	SENT
0.063750	http	SENT
0.065000	http	SENT
0.066250	http	SENT
0.067500	http	SENT
0.068750	http	SENT
0.070000	http	SENT
0.071250	http	SENT
0.072500	http	SENT
0.073750	http	SENT
0.075000	http	SENT
0.076250	http	SENT
0.077500	http	SENT
0.078750	http	SENT
0.080000	http	SENT
0.081250	http	SENT
0.082500	http	SENT
0.083750	http	SENT
0.085000	http	SENT
0.086250	http	SENT
0.087500	http	SENT
0.088750	http	SENT
0.090000	http	SENT
0.091250	http	SENT
0.092500	http	SENT
0.093750	http	SENT
0.095000	http	SENT
0.096250	http	SENT
0.097500	http	SENT
0.098750	http	SENT
0.100000	http	SENT
0.101250	http	SENT
0.102500	http	SENT
0.103750	http	SENT
0.105000	http	SENT
0.106250	http	SENT
0.107500	http	SENT
0.108750	http	SENT
0.110000	http	SENT
0.111250	http	SENT
0.112500	http	SENT
0.113750	http	SENT
0.115000	http	SENT
0.116250	http	SENT
